"Data","À vista R$","À vista US$","inx"
"23/07/2003","159.21","54.98","1705"
"24/07/2003","160.35","55.49","1706"
"25/07/2003","165.79","57.33","1707"
"28/07/2003","165.25","57.04","1708"
"29/07/2003","170.6","58.07","1709"
"30/07/2003","170.66","57.46","1710"
"31/07/2003","172.71","58.25","1711"
"01/08/2003","178.46","58.9","1712"
"04/08/2003","180.17","58.69","1713"
"05/08/2003","175.7","58.14","1714"
"06/08/2003","179.44","58.79","1715"
"07/08/2003","179.43","60.17","1716"
"08/08/2003","177.74","59.5","1717"
"11/08/2003","170.47","56.73","1718"
"12/08/2003","170.15","56.16","1719"
"13/08/2003","174.51","57.67","1720"
"14/08/2003","171.42","56.95","1721"
"15/08/2003","170.62","57.03","1722"
"18/08/2003","169.67","56.52","1723"
"19/08/2003","170.03","56.88","1724"
"20/08/2003","169.78","56.69","1725"
"21/08/2003","175.08","58.26","1726"
"22/08/2003","173.65","58.17","1727"
"25/08/2003","172.44","57.57","1728"
"26/08/2003","171.84","57.51","1729"
"27/08/2003","170.82","57.73","1730"
"28/08/2003","171.26","57.9","1731"
"29/08/2003","171.12","57.44","1732"
"01/09/2003","170.98","57.26","1733"
"02/09/2003","171.4","57.31","1734"
"03/09/2003","170.95","57.72","1735"
"04/09/2003","172.94","58.98","1736"
"05/09/2003","174.11","59.91","1737"
"08/09/2003","182.77","62.06","1738"
"09/09/2003","184.06","62.97","1739"
"10/09/2003","183.22","63.4","1740"
"11/09/2003","185.61","63.67","1741"
"12/09/2003","180.95","62.33","1742"
"15/09/2003","171.5","59.51","1743"
"16/09/2003","168.65","57.9","1744"
"17/09/2003","168.95","58.06","1745"
"18/09/2003","168.32","58.02","1746"
"19/09/2003","169.79","58.49","1747"
"22/09/2003","172.08","59.28","1748"
"23/09/2003","173.1","59.22","1749"
"24/09/2003","174.39","59.68","1750"
"25/09/2003","173.36","58.97","1751"
"26/09/2003","169.09","57.61","1752"
"29/09/2003","170.38","58.19","1753"
"30/09/2003","169.09","58.47","1754"
"01/10/2003","173.59","59.76","1755"
"02/10/2003","171.58","59.33","1756"
"03/10/2003","172.74","59.83","1757"
"06/10/2003","167.71","58.56","1758"
"07/10/2003","168.16","58.8","1759"
"08/10/2003","165.19","58","1760"
"09/10/2003","162.98","57.53","1761"
"10/10/2003","162.66","57.44","1762"
"13/10/2003","160.96","56.74","1763"
"14/10/2003","162.42","57.39","1764"
"15/10/2003","162.94","57.39","1765"
"16/10/2003","164.28","57.64","1766"
"17/10/2003","162.74","56.72","1767"
"20/10/2003","165.94","57.7","1768"
"21/10/2003","168.7","59.05","1769"
"22/10/2003","168.06","58.68","1770"
"23/10/2003","170.41","59.48","1771"
"24/10/2003","171.79","59.84","1772"
"27/10/2003","174.75","60.89","1773"
"28/10/2003","175.72","61.44","1774"
"29/10/2003","166.96","58.68","1775"
"30/10/2003","165.64","58.14","1776"
"31/10/2003","163.04","56.85","1777"
"03/11/2003","162.47","57.01","1778"
"04/11/2003","166.99","58.37","1779"
"05/11/2003","166.49","58.15","1780"
"06/11/2003","168.03","58.41","1781"
"07/11/2003","167.56","58.4","1782"
"10/11/2003","166.54","57.69","1783"
"11/11/2003","167.07","57.47","1784"
"12/11/2003","167.35","57.65","1785"
"13/11/2003","171.77","58.42","1786"
"14/11/2003","171.47","58.12","1787"
"17/11/2003","169.85","57.93","1788"
"18/11/2003","170.4","57.9","1789"
"19/11/2003","171.83","58.37","1790"
"20/11/2003","167.67","56.97","1791"
"21/11/2003","166.23","56.89","1792"
"24/11/2003","165.01","56.49","1793"
"25/11/2003","166.7","56.76","1794"
"26/11/2003","167.55","56.83","1795"
"27/11/2003","166.63","56.6","1796"
"28/11/2003","166.18","56.39","1797"
"01/12/2003","168.76","57.68","1798"
"02/12/2003","177.64","60.59","1799"
"03/12/2003","177.28","60.46","1800"
"04/12/2003","171.99","58.4","1801"
"05/12/2003","174.27","59.37","1802"
"08/12/2003","181.94","61.84","1803"
"09/12/2003","178.27","60.74","1804"
"10/12/2003","178.13","60.53","1805"
"11/12/2003","176.59","60.11","1806"
"12/12/2003","178.36","60.71","1807"
"15/12/2003","167.82","57.45","1808"
"16/12/2003","172.51","58.74","1809"
"17/12/2003","174.76","59.63","1810"
"18/12/2003","173.41","59.13","1811"
"19/12/2003","173.6","59.37","1812"
"22/12/2003","174.94","59.91","1813"
"23/12/2003","173.08","59.5","1814"
"26/12/2003","171.54","59.13","1815"
"29/12/2003","172.8","60.38","1816"
"30/12/2003","172.92","59.57","1817"
"02/01/2004","172.5","59.92","1818"
"05/01/2004","179.64","62.94","1819"
"06/01/2004","185.07","64.53","1820"
"07/01/2004","184.04","64.39","1821"
"08/01/2004","182.87","64.1","1822"
"09/01/2004","184.33","65.07","1823"
"12/01/2004","191.99","68.86","1824"
"13/01/2004","188.18","67.06","1825"
"14/01/2004","185.98","66","1826"
"15/01/2004","187.41","66.58","1827"
"16/01/2004","192.21","67.94","1828"
"19/01/2004","192.64","67.83","1829"
"20/01/2004","200.91","70.79","1830"
"21/01/2004","202.05","71.02","1831"
"22/01/2004","200","70.45","1832"
"23/01/2004","197.99","69.71","1833"
"26/01/2004","208.59","73.32","1834"
"27/01/2004","210.2","73.24","1835"
"28/01/2004","205.02","70.79","1836"
"29/01/2004","203.81","69.54","1837"
"30/01/2004","202.64","69.11","1838"
"02/02/2004","201.75","68.53","1839"
"03/02/2004","205.98","70.59","1840"
"04/02/2004","198.5","68","1841"
"05/02/2004","199.35","67.99","1842"
"06/02/2004","202.9","69.15","1843"
"09/02/2004","198.84","67.98","1844"
"10/02/2004","207.25","70.95","1845"
"11/02/2004","206.25","70.95","1846"
"12/02/2004","207.15","71.53","1847"
"13/02/2004","205","70.54","1848"
"16/02/2004","205.13","70.54","1849"
"17/02/2004","206.58","70.77","1850"
"18/02/2004","196.92","66.96","1851"
"19/02/2004","198.97","67.22","1852"
"20/02/2004","199.68","67.46","1853"
"25/02/2004","203.43","69.17","1854"
"26/02/2004","210.15","71.63","1855"
"27/02/2004","209.61","72.13","1856"
"01/03/2004","206.6","71.34","1857"
"02/03/2004","207","71.58","1858"
"03/03/2004","202.64","70.17","1859"
"04/03/2004","203.6","70.45","1860"
"05/03/2004","204.24","71.19","1861"
"08/03/2004","205.52","71.46","1862"
"09/03/2004","200.93","69.74","1863"
"10/03/2004","205.36","70.81","1864"
"11/03/2004","208.48","71.67","1865"
"12/03/2004","206.53","71.19","1866"
"15/03/2004","210.01","72.29","1867"
"16/03/2004","211.52","73.01","1868"
"17/03/2004","208.74","71.68","1869"
"18/03/2004","207.89","71.49","1870"
"19/03/2004","208.94","72","1871"
"22/03/2004","210.51","72.26","1872"
"23/03/2004","209.83","71.98","1873"
"24/03/2004","207.1","70.68","1874"
"25/03/2004","198.68","67.65","1875"
"26/03/2004","202.61","68.94","1876"
"29/03/2004","203.86","69.34","1877"
"30/03/2004","205.49","70.64","1878"
"31/03/2004","207.04","71.49","1879"
"01/04/2004","209","72.32","1880"
"02/04/2004","205.85","71.1","1881"
"05/04/2004","200.03","69.55","1882"
"06/04/2004","204.49","71.1","1883"
"07/04/2004","205.02","71.41","1884"
"08/04/2004","203.69","70.6","1885"
"12/04/2004","203.08","70.46","1886"
"13/04/2004","199.2","68.86","1887"
"14/04/2004","201.86","69.92","1888"
"15/04/2004","202.56","69.85","1889"
"16/04/2004","202.07","69.46","1890"
"19/04/2004","203.65","70.06","1891"
"20/04/2004","202.39","69.12","1892"
"22/04/2004","197.41","67.42","1893"
"23/04/2004","197.41","67.84","1894"
"26/04/2004","202.11","69.43","1895"
"27/04/2004","202.16","69.35","1896"
"28/04/2004","200.62","68.01","1897"
"29/04/2004","199.95","67.39","1898"
"30/04/2004","199.44","68.02","1899"
"03/05/2004","199.76","67.03","1900"
"04/05/2004","203.5","68.52","1901"
"05/05/2004","202.14","68.41","1902"
"06/05/2004","200.92","66.95","1903"
"07/05/2004","200.38","65.44","1904"
"10/05/2004","207.92","66.22","1905"
"11/05/2004","211.26","68.68","1906"
"12/05/2004","210.35","66.95","1907"
"13/05/2004","211.18","67.38","1908"
"14/05/2004","210.75","68.16","1909"
"17/05/2004","203.71","65.21","1910"
"18/05/2004","210.87","67.35","1911"
"19/05/2004","215.03","68.61","1912"
"20/05/2004","215.77","67.16","1913"
"21/05/2004","217.65","67.89","1914"
"24/05/2004","227.99","71.65","1915"
"25/05/2004","233.45","73.88","1916"
"26/05/2004","241.4","76.37","1917"
"27/05/2004","240.74","77.16","1918"
"28/05/2004","253.76","82.12","1919"
"31/05/2004","249.61","78.25","1920"
"01/06/2004","247.07","78.06","1921"
"02/06/2004","255.61","81.61","1922"
"03/06/2004","252.07","80.15","1923"
"04/06/2004","251.04","80.15","1924"
"07/06/2004","245.1","78.76","1925"
"08/06/2004","251.52","80.64","1926"
"09/06/2004","255.81","81.83","1927"
"11/06/2004","255.11","81.27","1928"
"14/06/2004","246.57","77.88","1929"
"15/06/2004","243.2","77.48","1930"
"16/06/2004","242.7","77.29","1931"
"17/06/2004","235.38","74.99","1932"
"18/06/2004","239.81","76.35","1933"
"21/06/2004","234.08","74.81","1934"
"22/06/2004","228.24","72.83","1935"
"23/06/2004","233.51","74.68","1936"
"24/06/2004","231.49","74.82","1937"
"25/06/2004","221.45","71.18","1938"
"28/06/2004","222.95","71.25","1939"
"29/06/2004","219.42","70.6","1940"
"30/06/2004","222.95","71.78","1941"
"01/07/2004","216.59","70.46","1942"
"02/07/2004","205.36","67.51","1943"
"05/07/2004","203.3","67.23","1944"
"06/07/2004","199.23","65.37","1945"
"07/07/2004","197.58","65.1","1946"
"08/07/2004","194.87","63.71","1947"
"09/07/2004","197.4","64.91","1948"
"12/07/2004","196.96","64.9","1949"
"13/07/2004","197.56","64.99","1950"
"14/07/2004","199.96","66.08","1951"
"15/07/2004","202.35","67.11","1952"
"16/07/2004","201.22","67.05","1953"
"19/07/2004","201.62","67.32","1954"
"20/07/2004","208.17","69.25","1955"
"21/07/2004","202.81","66.98","1956"
"22/07/2004","206.02","67.75","1957"
"23/07/2004","199.78","65.37","1958"
"26/07/2004","198.19","64.41","1959"
"27/07/2004","196.36","64.08","1960"
"28/07/2004","196.12","64.22","1961"
"29/07/2004","197.22","64.94","1962"
"30/07/2004","194.78","64.12","1963"
"02/08/2004","194.79","63.78","1964"
"03/08/2004","196.93","64.5","1965"
"04/08/2004","196.45","64.31","1966"
"05/08/2004","195.69","63.76","1967"
"06/08/2004","197.33","65.08","1968"
"09/08/2004","198.36","65.25","1969"
"10/08/2004","196.7","64.94","1970"
"11/08/2004","196.84","64.82","1971"
"12/08/2004","193.29","63.69","1972"
"13/08/2004","195.29","64.64","1973"
"16/08/2004","201.4","66.95","1974"
"17/08/2004","202.71","67.66","1975"
"18/08/2004","196.35","65.78","1976"
"19/08/2004","196.76","65.85","1977"
"20/08/2004","198.24","66.84","1978"
"23/08/2004","204.66","69.05","1979"
"24/08/2004","203.37","68.8","1980"
"25/08/2004","203.98","69.1","1981"
"26/08/2004","205.06","69.37","1982"
"27/08/2004","204.04","69.05","1983"
"30/08/2004","199.09","67.58","1984"
"31/08/2004","200.31","68.39","1985"
"01/09/2004","204.39","69.69","1986"
"02/09/2004","206.15","70.12","1987"
"03/09/2004","201.73","68.9","1988"
"06/09/2004","199.84","68.6","1989"
"08/09/2004","200.22","69.02","1990"
"09/09/2004","205.26","70.78","1991"
"10/09/2004","205.55","70.81","1992"
"13/09/2004","212.47","72.99","1993"
"14/09/2004","214.99","73.91","1994"
"15/09/2004","213.56","73.59","1995"
"16/09/2004","218.63","75.78","1996"
"17/09/2004","220.02","76.69","1997"
"20/09/2004","220.94","76.82","1998"
"21/09/2004","230.8","80.44","1999"
"22/09/2004","237.92","82.55","2000"
"23/09/2004","233.57","81.07","2001"
"24/09/2004","238.33","83.04","2002"
"27/09/2004","246.69","85.87","2003"
"28/09/2004","230.04","80.24","2004"
"29/09/2004","232.52","81.47","2005"
"30/09/2004","231.06","80.82","2006"
"01/10/2004","221.32","77.96","2007"
"04/10/2004","207.56","73.45","2008"
"05/10/2004","214.08","75.65","2009"
"06/10/2004","216.81","76.29","2010"
"07/10/2004","218.94","76.8","2011"
"08/10/2004","219.77","77.69","2012"
"11/10/2004","212.33","75.29","2013"
"13/10/2004","205.57","72.39","2014"
"14/10/2004","206.75","71.99","2015"
"15/10/2004","214.59","75.11","2016"
"18/10/2004","210.74","73.71","2017"
"19/10/2004","211.29","73.39","2018"
"20/10/2004","215.89","75.17","2019"
"21/10/2004","219.7","76.9","2020"
"22/10/2004","218.22","76.01","2021"
"25/10/2004","218.84","75.91","2022"
"26/10/2004","219.91","76.73","2023"
"27/10/2004","226.11","79","2024"
"28/10/2004","225.64","78.7","2025"
"29/10/2004","214.97","75.19","2026"
"01/11/2004","213.75","74.92","2027"
"03/11/2004","224.18","79.24","2028"
"04/11/2004","224.54","79.63","2029"
"05/11/2004","226.74","80.4","2030"
"08/11/2004","229.82","81.04","2031"
"09/11/2004","230.77","81.66","2032"
"10/11/2004","238.34","84.31","2033"
"11/11/2004","234.47","83.17","2034"
"12/11/2004","233.98","83.86","2035"
"16/11/2004","247.59","88.9","2036"
"17/11/2004","247.97","89.78","2037"
"18/11/2004","249.14","89.72","2038"
"19/11/2004","247.45","88.82","2039"
"22/11/2004","250.74","91.01","2040"
"23/11/2004","253.89","92.52","2041"
"24/11/2004","248.87","90.33","2042"
"25/11/2004","246.44","89.78","2043"
"26/11/2004","246.53","90.17","2044"
"29/11/2004","255.56","93","2045"
"30/11/2004","256.87","94.51","2046"
"01/12/2004","254.15","93.75","2047"
"02/12/2004","260.79","95.42","2048"
"03/12/2004","256.35","94.63","2049"
"06/12/2004","254.37","93.55","2050"
"07/12/2004","256.11","93.2","2051"
"08/12/2004","262.92","95.3","2052"
"09/12/2004","262.75","94.48","2053"
"10/12/2004","264.1","95.17","2054"
"13/12/2004","250.51","90.63","2055"
"14/12/2004","253.64","91.73","2056"
"15/12/2004","266.11","97.66","2057"
"16/12/2004","270.98","98.93","2058"
"17/12/2004","279.03","101.99","2059"
"20/12/2004","282.01","105.38","2060"
"21/12/2004","283.42","104.93","2061"
"22/12/2004","270.92","100.12","2062"
"23/12/2004","283.81","105.04","2063"
"27/12/2004","284.92","105.92","2064"
"28/12/2004","286.13","106.37","2065"
"29/12/2004","293.04","109.88","2066"
"30/12/2004","287.57","108.11","2067"
"03/01/2005","282.71","105.72","2068"
"04/01/2005","278.12","103.01","2069"
"05/01/2005","280.43","103.56","2070"
"06/01/2005","276.45","101.52","2071"
"07/01/2005","280.42","103.44","2072"
"10/01/2005","278.01","102.85","2073"
"11/01/2005","271.28","99.7","2074"
"12/01/2005","280.31","103.78","2075"
"13/01/2005","285.5","105.66","2076"
"14/01/2005","283.67","104.98","2077"
"17/01/2005","284.26","105.21","2078"
"18/01/2005","295.62","108.76","2079"
"19/01/2005","293.83","108.42","2080"
"20/01/2005","290.49","106.88","2081"
"21/01/2005","288.76","107.43","2082"
"24/01/2005","284.8","106.23","2083"
"25/01/2005","287.16","106.83","2084"
"26/01/2005","291.44","109.4","2085"
"27/01/2005","287.64","107.89","2086"
"28/01/2005","285.3","107.78","2087"
"31/01/2005","286.28","109.64","2088"
"01/02/2005","285.22","109.28","2089"
"02/02/2005","285.79","109.29","2090"
"03/02/2005","288.33","110.77","2091"
"04/02/2005","296.74","113.52","2092"
"09/02/2005","308.17","118.3","2093"
"10/02/2005","312.85","119.45","2094"
"11/02/2005","314.33","120.71","2095"
"14/02/2005","307.77","119.29","2096"
"15/02/2005","314.21","121.55","2097"
"16/02/2005","310.26","120.21","2098"
"17/02/2005","307.44","119.96","2099"
"18/02/2005","307.17","119.34","2100"
"21/02/2005","306.29","118.81","2101"
"22/02/2005","300.57","115.65","2102"
"23/02/2005","318.05","122.61","2103"
"24/02/2005","311.22","118.24","2104"
"25/02/2005","303.74","116.02","2105"
"28/02/2005","313.13","120.9","2106"
"01/03/2005","313.2","119.63","2107"
"02/03/2005","315.98","119.55","2108"
"03/03/2005","317.54","118.4","2109"
"04/03/2005","317.41","119.5","2110"
"07/03/2005","324.94","121.29","2111"
"08/03/2005","335.6","124.57","2112"
"09/03/2005","334.06","123.54","2113"
"10/03/2005","348.5","128.41","2114"
"11/03/2005","344.81","126.77","2115"
"14/03/2005","347.12","126.09","2116"
"15/03/2005","345.27","124.83","2117"
"16/03/2005","347.99","125.9","2118"
"17/03/2005","349.13","128.45","2119"
"18/03/2005","343.03","126.25","2120"
"21/03/2005","340.39","124.82","2121"
"22/03/2005","342.25","126.85","2122"
"23/03/2005","334.77","121.73","2123"
"24/03/2005","323.86","118.2","2124"
"28/03/2005","337.69","124.01","2125"
"29/03/2005","341.64","126.63","2126"
"30/03/2005","352.01","131.54","2127"
"31/03/2005","357.48","133.99","2128"
"01/04/2005","349","131.2","2129"
"04/04/2005","342.77","129.79","2130"
"05/04/2005","343.53","130.82","2131"
"06/04/2005","345.43","132.81","2132"
"07/04/2005","337.07","129.84","2133"
"08/04/2005","322.38","124.66","2134"
"11/04/2005","319.51","123.55","2135"
"12/04/2005","320.25","124.42","2136"
"13/04/2005","312.04","121.75","2137"
"14/04/2005","303.06","117.6","2138"
"15/04/2005","320.38","122.33","2139"
"18/04/2005","319.9","122.71","2140"
"19/04/2005","349.63","135.78","2141"
"20/04/2005","351.57","137.22","2142"
"22/04/2005","353.85","139.48","2143"
"25/04/2005","348.45","138.11","2144"
"26/04/2005","352.16","138.86","2145"
"27/04/2005","352.22","139.99","2146"
"28/04/2005","345.5","135.33","2147"
"29/04/2005","339.25","134.14","2148"
"02/05/2005","332.24","132.32","2149"
"03/05/2005","330.52","132.58","2150"
"04/05/2005","340.23","137.86","2151"
"05/05/2005","337.32","136.84","2152"
"06/05/2005","340.53","138.31","2153"
"09/05/2005","332.4","135.73","2154"
"10/05/2005","324.06","130.99","2155"
"11/05/2005","332.7","135.46","2156"
"12/05/2005","324.58","131.3","2157"
"13/05/2005","325.71","131.71","2158"
"16/05/2005","316.47","127.76","2159"
"17/05/2005","319.6","128.77","2160"
"18/05/2005","322.34","131.03","2161"
"19/05/2005","310.36","126.78","2162"
"20/05/2005","312.15","127.88","2163"
"23/05/2005","317.78","130.88","2164"
"24/05/2005","325.4","133.96","2165"
"25/05/2005","324.21","134.53","2166"
"27/05/2005","319.69","134.1","2167"
"30/05/2005","318.23","134.22","2168"
"31/05/2005","309.13","128.32","2169"
"01/06/2005","309.24","126.58","2170"
"02/06/2005","321.34","133.12","2171"
"03/06/2005","333.57","137.44","2172"
"06/06/2005","324.19","132.16","2173"
"07/06/2005","331.53","134.6","2174"
"08/06/2005","319.04","129.59","2175"
"09/06/2005","301.04","120.51","2176"
"10/06/2005","299.52","121.12","2177"
"13/06/2005","301.06","122.93","2178"
"14/06/2005","300.45","123.39","2179"
"15/06/2005","303.29","124.56","2180"
"16/06/2005","302.44","125.7","2181"
"17/06/2005","300.34","125.77","2182"
"20/06/2005","301.68","126.02","2183"
"21/06/2005","293.62","123.73","2184"
"22/06/2005","300.23","126.04","2185"
"23/06/2005","295.33","123.11","2186"
"24/06/2005","286.13","120.22","2187"
"27/06/2005","277.71","116.93","2188"
"28/06/2005","274.52","115.98","2189"
"29/06/2005","270.72","114.96","2190"
"30/06/2005","272.74","116.86","2191"
"01/07/2005","261.06","110.76","2192"
"04/07/2005","262.82","111.08","2193"
"05/07/2005","261.25","109.91","2194"
"06/07/2005","264.03","110.2","2195"
"07/07/2005","264.01","111.07","2196"
"08/07/2005","262.06","110.81","2197"
"11/07/2005","258.7","110.51","2198"
"12/07/2005","260.66","111.25","2199"
"13/07/2005","260.35","110.55","2200"
"14/07/2005","265.87","113.76","2201"
"15/07/2005","259.81","111.13","2202"
"18/07/2005","245.59","105.04","2203"
"19/07/2005","240.12","102.53","2204"
"20/07/2005","243.3","103.75","2205"
"21/07/2005","242.76","103","2206"
"22/07/2005","246.99","103","2207"
"25/07/2005","250.99","101.95","2208"
"26/07/2005","251.81","102.74","2209"
"27/07/2005","247.58","101.51","2210"
"28/07/2005","255.74","106.25","2211"
"29/07/2005","262.24","109.73","2212"
"01/08/2005","254.95","107.71","2213"
"02/08/2005","266.19","113.66","2214"
"03/08/2005","264.38","114.4","2215"
"04/08/2005","264.72","114.9","2216"
"05/08/2005","261.6","113.25","2217"
"08/08/2005","256.21","110.01","2218"
"09/08/2005","257.61","112.25","2219"
"10/08/2005","259.74","113.97","2220"
"11/08/2005","265.79","113.3","2221"
"12/08/2005","263.48","110.99","2222"
"15/08/2005","238.8","102.49","2223"
"16/08/2005","246.1","104.41","2224"
"17/08/2005","247.77","105.25","2225"
"18/08/2005","242.53","101.86","2226"
"19/08/2005","250.24","102.14","2227"
"22/08/2005","252.97","106.07","2228"
"23/08/2005","257.27","106.75","2229"
"24/08/2005","253.39","103.89","2230"
"25/08/2005","247.2","103.08","2231"
"26/08/2005","243.23","101.22","2232"
"29/08/2005","243.04","101.9","2233"
"30/08/2005","247.57","103.85","2234"
"31/08/2005","254.12","107.77","2235"
"01/09/2005","260.43","110.26","2236"
"02/09/2005","255.68","109.69","2237"
"05/09/2005","254.8","108.98","2238"
"06/09/2005","248.91","107.06","2239"
"08/09/2005","238.16","102.61","2240"
"09/09/2005","236.16","102.24","2241"
"12/09/2005","225.38","97.06","2242"
"13/09/2005","224.09","96.26","2243"
"14/09/2005","232.62","99.92","2244"
"15/09/2005","226.94","98.84","2245"
"16/09/2005","219.25","95.37","2246"
"19/09/2005","210.92","91.86","2247"
"20/09/2005","226.58","98.51","2248"
"21/09/2005","220.37","96.87","2249"
"22/09/2005","229.16","100.69","2250"
"23/09/2005","224.8","99.2","2251"
"26/09/2005","211.59","94","2252"
"27/09/2005","214.64","95.01","2253"
"28/09/2005","225.24","100.78","2254"
"29/09/2005","225.84","102","2255"
"30/09/2005","226.97","101.78","2256"
"03/10/2005","227.38","101.96","2257"
"04/10/2005","227.47","100.6","2258"
"05/10/2005","229.05","100.99","2259"
"06/10/2005","230.1","100.39","2260"
"07/10/2005","231.18","102.75","2261"
"10/10/2005","240.49","107.41","2262"
"11/10/2005","244.67","109.52","2263"
"13/10/2005","245.49","108.77","2264"
"14/10/2005","245.65","109.37","2265"
"17/10/2005","252.63","112.93","2266"
"18/10/2005","252.86","112.83","2267"
"19/10/2005","251.97","111.99","2268"
"20/10/2005","256.91","114.18","2269"
"21/10/2005","253.18","111.73","2270"
"24/10/2005","252.12","111.51","2271"
"25/10/2005","254.97","112.67","2272"
"26/10/2005","250.88","110.09","2273"
"27/10/2005","250.62","109.39","2274"
"28/10/2005","246.2","108.75","2275"
"31/10/2005","243.34","108.05","2276"
"01/11/2005","245.32","109.22","2277"
"03/11/2005","259.29","116.74","2278"
"04/11/2005","257.63","116.42","2279"
"07/11/2005","255.35","115.91","2280"
"08/11/2005","266.93","121.61","2281"
"09/11/2005","262.45","120.44","2282"
"10/11/2005","262.14","120.86","2283"
"11/11/2005","260.98","120.66","2284"
"14/11/2005","242.23","109.61","2285"
"16/11/2005","244.91","111.12","2286"
"17/11/2005","246.1","112.38","2287"
"18/11/2005","245.38","110.09","2288"
"21/11/2005","252.97","113.79","2289"
"22/11/2005","256.62","114.21","2290"
"23/11/2005","253.53","113.13","2291"
"24/11/2005","254.95","113.66","2292"
"25/11/2005","252.74","113.13","2293"
"28/11/2005","249.57","113.29","2294"
"29/11/2005","245.16","112","2295"
"30/11/2005","243.77","110.5","2296"
"01/12/2005","241.45","108.71","2297"
"02/12/2005","238.7","108.06","2298"
"05/12/2005","237.86","108.32","2299"
"06/12/2005","237.54","109.11","2300"
"07/12/2005","235.27","107.18","2301"
"08/12/2005","236.42","106.3","2302"
"09/12/2005","240.06","106.55","2303"
"12/12/2005","247.68","109.59","2304"
"13/12/2005","244.04","107.74","2305"
"14/12/2005","235.96","103.45","2306"
"15/12/2005","242.23","105.32","2307"
"16/12/2005","244.82","104.76","2308"
"19/12/2005","256.26","107.58","2309"
"20/12/2005","257.72","109.85","2310"
"21/12/2005","253.75","109.99","2311"
"22/12/2005","256.32","110.01","2312"
"23/12/2005","256.82","110.8","2313"
"26/12/2005","256.34","110.11","2314"
"27/12/2005","259.97","111.2","2315"
"28/12/2005","264.06","112.46","2316"
"29/12/2005","267.4","113.89","2317"
"02/01/2006","264.48","113.03","2318"
"03/01/2006","264.87","113.63","2319"
"04/01/2006","270.16","117.97","2320"
"05/01/2006","284.1","124.17","2321"
"06/01/2006","296.86","130.09","2322"
"09/01/2006","295.83","131.48","2323"
"10/01/2006","288.58","127.52","2324"
"11/01/2006","289.58","126.79","2325"
"12/01/2006","290.11","128.09","2326"
"13/01/2006","295.55","129.85","2327"
"16/01/2006","297.61","130.88","2328"
"17/01/2006","303.81","131.46","2329"
"18/01/2006","303.02","130.44","2330"
"19/01/2006","296.1","127.19","2331"
"20/01/2006","300.22","131.79","2332"
"23/01/2006","297.95","131.95","2333"
"24/01/2006","297.07","132.38","2334"
"25/01/2006","302.6","134.67","2335"
"26/01/2006","300.16","134.54","2336"
"27/01/2006","296.59","133.84","2337"
"30/01/2006","292.44","131.97","2338"
"31/01/2006","285.4","128.85","2339"
"01/02/2006","284.46","127.9","2340"
"02/02/2006","285.15","128.1","2341"
"03/02/2006","284.68","128.87","2342"
"06/02/2006","276.99","126.77","2343"
"07/02/2006","276.16","126.27","2344"
"08/02/2006","274.13","125.4","2345"
"09/02/2006","274.48","126.49","2346"
"10/02/2006","277.64","128.18","2347"
"13/02/2006","269.37","125.12","2348"
"14/02/2006","261.71","122.41","2349"
"15/02/2006","261.31","122.28","2350"
"16/02/2006","253.15","119.64","2351"
"17/02/2006","259.37","122.06","2352"
"20/02/2006","260.86","123.22","2353"
"21/02/2006","265.37","123.08","2354"
"22/02/2006","261.82","122.29","2355"
"23/02/2006","264.45","123.46","2356"
"24/02/2006","264.34","123.52","2357"
"01/03/2006","264.51","125.01","2358"
"02/03/2006","260.26","123.23","2359"
"03/03/2006","263.29","124.66","2360"
"06/03/2006","257.46","120.19","2361"
"07/03/2006","258.27","119.07","2362"
"08/03/2006","261.44","119.6","2363"
"09/03/2006","262.74","121.58","2364"
"10/03/2006","259.25","121.2","2365"
"13/03/2006","254.24","119.14","2366"
"14/03/2006","252.62","118.82","2367"
"15/03/2006","257.83","121.56","2368"
"16/03/2006","250.42","118.68","2369"
"17/03/2006","244.38","114.95","2370"
"20/03/2006","247.7","115.27","2371"
"21/03/2006","253.88","116.78","2372"
"22/03/2006","247.04","114.79","2373"
"23/03/2006","249.97","115.62","2374"
"24/03/2006","248.55","115.39","2375"
"27/03/2006","248.75","114.58","2376"
"28/03/2006","253.05","114.55","2377"
"29/03/2006","248.71","112.34","2378"
"30/03/2006","257.27","117.53","2379"
"31/03/2006","250.47","115.69","2380"
"03/04/2006","254.4","118.93","2381"
"04/04/2006","249.19","116.72","2382"
"05/04/2006","250.84","117.54","2383"
"06/04/2006","251.55","118.1","2384"
"07/04/2006","251.66","117.05","2385"
"10/04/2006","251.08","116.4","2386"
"11/04/2006","244.99","114.48","2387"
"12/04/2006","245.28","114.99","2388"
"13/04/2006","245.07","114.62","2389"
"17/04/2006","247.23","115.74","2390"
"18/04/2006","252.61","119.33","2391"
"19/04/2006","250.07","118.29","2392"
"20/04/2006","256.17","120.83","2393"
"24/04/2006","251.16","118.81","2394"
"25/04/2006","242.34","113.93","2395"
"26/04/2006","247.38","116.8","2396"
"27/04/2006","243.5","115.68","2397"
"28/04/2006","244.2","117.01","2398"
"02/05/2006","248.49","120.63","2399"
"03/05/2006","244.47","117.82","2400"
"04/05/2006","239.32","115.56","2401"
"05/05/2006","237.56","115.6","2402"
"08/05/2006","237.46","114.71","2403"
"09/05/2006","237.42","115.2","2404"
